"mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"lambda[171,3]",2.79266,0.838847508344418,1.57479950309959,2.17924788978928,2.69999833333282,3.20249707564163,4.85419983948193,1.0022349626909,400
"lambda[171,4]",3.804255,0.971169893675124,2.34387486983104,3.10674996982053,3.65749996582365,4.32824945870778,6.06850152673222,1.00282487469956,400
"lambda[172,1]",11.315795,4.37747063334977,5.42542634678732,8.26174808127008,10.59,13.2999887330935,22.1729921119921,1.01622044818843,89
"lambda[172,2]",10.772375,3.55222266179535,5.78189996625928,8.2698861786657,10.2499804877863,12.6474933339894,19.3924937358026,0.999782961596977,400
"lambda[172,3]",2.24809875,0.592514180005176,1.36583070611315,1.80874994815907,2.15649994203571,2.57099475727463,3.55464769294163,0.99886412959098,400
"lambda[172,4]",4.0943225,1.13081742053712,2.43358406211697,3.29424974379411,3.9174946075266,4.69224998002167,6.59547433413787,1.00065464685199,400
"lambda[173,1]",9.8637325,4.74039355894402,3.98386758539576,6.74149326196816,8.94049830826001,11.6249967760418,21.14943569425,1.01537280430615,90
"lambda[173,2]",0.0286683975525,0.0316412677755019,0.00104435831421905,0.00801049207993494,0.0195299897593419,0.0385249756861798,0.113302498924941,0.99950305304455,400
"lambda[173,3]",3.440005,0.979208139993011,1.92569908503005,2.69149986063796,3.34949966412896,4.02449767244503,5.7353745226722,0.998670404308848,400
"lambda[173,4]",4.78723,1.41246881469334,2.71234694393562,3.77272904802328,4.578499317462,5.55824957845589,7.91468219282414,1.0054502966231,400
"lambda[174,1]",10.5449675,4.11838771911486,5.24999626769219,7.75599690349137,9.88849847044535,12.5424992527399,19.8690563673836,1.01255594518292,110
"lambda[174,2]",8.0900825,2.71108450138092,4.32123603675208,6.12349699697559,7.76296290085171,9.60299937536868,14.8319947589952,1.00015998440422,400
"lambda[174,3]",2.08757825,0.557061201581753,1.2322409588906,1.69124728005834,2.01349944127134,2.36124996030206,3.36359792233339,0.998589786985797,400
"lambda[174,4]",3.387955,0.932728639402643,2.04378605299752,2.73524969141444,3.21799005592,3.93249761803845,5.34704464425231,1.00022349849636,400
"lambda[175,1]",7.100245,3.02935851832635,2.97494764893429,4.99824908049896,6.5854999810189,8.6404808914164,14.1122430328723,1.03236505491437,51
"lambda[175,2]",13.2680725,4.40206988648038,6.76902464988334,10.2049963229277,12.66,15.5824993984922,23.4821270083649,1.00033579966591,400
"lambda[175,3]",2.26843725,0.637152438520185,1.29995891817745,1.84099918463466,2.17399632014408,2.64999491333204,3.69229115347717,0.999258788840936,400
"lambda[175,4]",3.1134625,0.858120420006324,1.86584976437246,2.51349626518463,2.9699984848481,3.59049739136361,4.93507497778245,0.998640580459352,400
"lambda[176,1]",2.845015,1.06076853010501,1.28364812613947,2.08623986483289,2.6954661934441,3.49124997314972,5.43891183226148,1.00648118462107,190
"lambda[176,2]",0.00063889493915,0.000725851347625346,1.29254348186807e-05,0.00017177499454122,0.000398649746017729,0.000838465774312745,0.00294168111857442,1.00087087207526,400
"lambda[176,3]",1.349986,0.376972480469833,0.747092498531435,1.06849964882153,1.30399961656436,1.58249976313294,2.14957202088426,0.999925504406995,400
"lambda[176,4]",1.0597075,0.337793584320024,0.554957436408896,0.812674490824634,1.01549987690792,1.24349969859339,1.82757150013665,1.01888554865297,78
"lambda[177,1]",1.71252825,0.710966756888421,0.752325557462693,1.19974804374836,1.56249992,2.02649538138739,3.29762270112941,1.00749688501118,170
"lambda[177,2]",0.000673324980675,0.000766499922427975,1.3391136630593e-05,0.00018457413958648,0.000423096171100614,0.000863799930560909,0.0030336146300492,1.00078683627454,400
"lambda[177,3]",1.184429,0.329128920827862,0.658041760419621,0.927699983828655,1.148,1.382,1.9061746874357,0.998757038393682,400
"lambda[177,4]",1.05371425,0.339465456065255,0.534421340633863,0.805799086804597,1.00249987531171,1.2362481066962,1.909,1.02067604425932,72
"lambda[178,1]",2.7611435,1.15356701724083,1.08359709349251,1.9147417066288,2.59349995180258,3.39549107010092,5.31164484065581,1.01290528374424,110
"lambda[178,2]",2.788775,1.04640095650733,1.26872383123911,2.02974995380446,2.60299980791394,3.34524997197798,5.53589715850158,0.998500475648861,400
"lambda[178,3]",1.3158115,0.368786186286498,0.75092167691086,1.05374777227417,1.26599960505523,1.53149975524853,2.11099087203057,1.00270104276084,400
"lambda[178,4]",1.00415075,0.32922232129906,0.527516257915039,0.763924939848103,0.942599809038809,1.20624992230126,1.71734861618829,1.01266941421239,110
"lambda[179,1]",2.7046125,1.01943672950183,1.29797499060579,1.98049981059011,2.50349595565881,3.25424928015654,4.97052968561759,1.00158716315301,400
"lambda[179,2]",0.1566679,0.0599564463610094,0.0737317319481691,0.113698808464964,0.147599966124657,0.187749820430854,0.313687027394942,0.998705554017343,400
"lambda[179,3]",1.273487,0.347167057330096,0.717278673880482,1.009,1.24249989939637,1.48424993685097,2.01312484888714,1.00033282076744,400
"lambda[179,4]",1.28004825,0.4078473659738,0.662114786521374,0.969249996130763,1.20449989622249,1.51299900946469,2.25949785446141,1.0228997548318,67
"lambda[180,1]",1.99747375,0.756913685206623,0.92698749671202,1.43774993477883,1.84099972840845,2.45124996175941,3.86044898013745,1.00635390195866,190
"lambda[180,2]",0.000634193782775,0.00072550916189652,1.32609782139419e-05,0.000170123756442142,0.000390349843089503,0.000831748015060248,0.00289932429160843,1.00078842914935,400
"lambda[180,3]",1.48538075,0.42120346657533,0.840282492889263,1.166,1.41749991181658,1.74999657664078,2.4200894049951,1.00044751979858,400
"lambda[180,4]",1.080179,0.348347087100968,0.587649916863203,0.825824589867878,1.029,1.28074934172009,1.88144791384943,1.01635532035176,87
"lambda[181,1]",2.37268,0.901103023659404,1.12692490250213,1.72549978258767,2.207,2.85949986888876,4.34819358694788,1.00211656395645,400
"lambda[181,2]",0.00073942120095,0.000833464160487069,1.56029380566374e-05,0.000198724768566935,0.000465099989249623,0.000987473861588164,0.00318851094720303,1.00056923480734,400
"lambda[181,3]",1.24197125,0.339779982473455,0.710882247249082,0.986549965782936,1.215,1.45399896930782,1.96171982356724,0.999652251147883,400
"lambda[181,4]",1.26212575,0.400027615853645,0.672385048268469,0.960199984376085,1.191,1.4987494374061,2.23354737538351,1.02405761468568,64
"lambda[182,1]",3.40421,1.33538095562338,1.50947140767495,2.39799937413063,3.13399218250461,4.04098185329268,6.97527478879452,1.00071867594921,400
"lambda[182,2]",0.0084247371795,0.00911755921754787,0.000229050770544927,0.00256174380477375,0.00537199069247146,0.0109824991466282,0.0338497729628834,1.00082362912544,400
"lambda[182,3]",1.91940525,0.580473975634058,1.046,1.49624943571295,1.83349993182438,2.21624894326475,3.24100199017464,1.00173491108949,400
"lambda[182,4]",1.4021135,0.471296335608123,0.688174517440512,1.04874991057944,1.342,1.68274949888632,2.55062203200785,1.01576344402808,91
"lambda[183,1]",0.451133525,0.222006198972641,0.183819313494244,0.296723856981183,0.406549923133679,0.567199577266118,1.02259323548685,1.00097641264534,400
"lambda[183,2]",4.320655,1.62924983613514,2.0146236324064,3.14899570746838,3.95249845034758,5.19399971127934,8.04140354085291,0.998560624294016,400
"lambda[183,3]",1.91392475,0.607312211484326,1.03884957610663,1.46324942297814,1.8199997252747,2.25549584962244,3.25758457590117,1.00075761760542,400
"lambda[183,4]",1.21994775,0.450952731903206,0.582704696728538,0.904399186466467,1.13299955869365,1.45274941960432,2.35419966938858,1.00473738525934,250
"lambda[184,1]",0.68122075,0.351789295552894,0.212387485632744,0.414474000814097,0.614430858600054,0.884024693714545,1.50927863026601,1.00970848486996,140
"lambda[184,2]",0.5236875,0.194051516023265,0.259899242315852,0.378824105115081,0.488649976977386,0.629699976184175,1.02014935549039,1.00060823964677,400
"lambda[184,3]",1.24355375,0.379492151986686,0.68726088540828,0.948949806269633,1.16549903474863,1.45949974317997,2.11167082634708,1.00017533637419,400
"lambda[184,4]",1.21923725,0.416347946155746,0.578854931648786,0.89804966154095,1.14349114557132,1.47273572567609,2.16496908851734,1.01518124656336,94
"lambda[185,1]",1.76973325,0.653894325017554,0.854577255283936,1.28674992712314,1.70299970640044,2.08724995509161,3.34414235492024,1.00079958441396,400
"lambda[185,2]",0.009304445045,0.0100900423198381,0.000271228665838708,0.00275374014083283,0.00603599966865473,0.012147493059837,0.0398677922751181,1.00067858375772,400
"lambda[185,3]",1.124869,0.364710360706983,0.608347411457394,0.850199929406224,1.04399233713663,1.33524824689747,1.99904997562886,1.00070318837033,400
"lambda[185,4]",1.56174975,0.527130384730574,0.762894999360881,1.165,1.48049991556906,1.87924995012192,2.76823928383886,1.01947445173615,76
"lambda[186,1]",5.336355,2.07085807744454,2.71774955051138,3.869,4.83949563487767,6.5702475901509,10.6095792441202,1.00280584311831,350
"lambda[186,2]",0.008673988,0.00896636150763779,0.000259514030142774,0.00222272353966652,0.00596249075470981,0.0116624991963711,0.0324952434549998,0.998800223195326,400
"lambda[186,3]",1.83183475,0.563990094668913,1.03594995288413,1.44274837361819,1.74449992834623,2.13549982445189,3.25856034633607,1.00535259610375,220
"lambda[186,4]",1.5582475,0.522750559888183,0.814495765495715,1.18674992098054,1.46749787052656,1.80449481422471,2.80329937564417,1.00541073324189,220
"lambda[187,1]",2.05364325,0.79231895450545,0.940274987029629,1.45124941820361,1.8929904912598,2.46899030039296,3.79629139374923,1.00154554557812,400
"lambda[187,2]",3.4714725,1.17887030339402,1.79364866159762,2.64224968054896,3.27749996186117,4.07674979308442,6.3853570705636,1.00166623545253,400
"lambda[187,3]",1.9081555,0.608525494011471,1.03397498820574,1.476,1.77199971783293,2.23024894989327,3.33382768451371,1.0031471452887,320
"lambda[187,4]",1.0355395,0.342567163039209,0.539079985517291,0.781799980810234,0.984899918773476,1.19524992158639,1.79654865855621,1.00110876617882,400
"lambda[188,1]",1.59929775,0.657684077528507,0.667964440067006,1.12599866627046,1.468,1.95324995201126,3.26729946410537,1.00399066800624,400
"lambda[188,2]",5.47257,1.89357061640126,2.8296742699867,4.09074942682748,5.120499389708,6.58148719940738,10.3629831879197,0.998951831502802,400
"lambda[188,3]",0.95892325,0.313181098224574,0.51825492363879,0.732974435406498,0.9294,1.11524991596324,1.67702499273541,1.00217987673986,400
"lambda[188,4]",1.22476625,0.403790616149215,0.63807055324679,0.943249805098353,1.17299829496892,1.41274675371992,2.21217473058486,1.00491980072407,270
"lambda[189,1]",4.4469825,1.64691051298734,2.13432080357845,3.278,4.16349972979463,5.32923523223037,8.89309997807913,1.00616028801511,400
"lambda[189,2]",0.11349115,0.0409117055291117,0.0566674978468896,0.0828749959266186,0.106849988301356,0.1360499724501,0.208867078076016,0.998886341978122,400
"lambda[189,3]",0.8505205,0.300948287766393,0.421262434758318,0.628174065998488,0.792599993691648,1.00724990695558,1.55369391945508,1.00308790870728,330
"lambda[189,4]",1.19454825,0.385194372308427,0.598614868796624,0.914124949734194,1.13299955869365,1.41549973520063,2.08281869101403,1.0066221506582,190
"lambda[190,1]",2.54345575,1.02261305895132,1.17387694123503,1.78149978942441,2.37599810605985,3.009,4.69496321394599,1.00097686416693,400
"lambda[190,2]",3.88779,1.24305409762571,2.03894997607577,3.04024972238215,3.71098908648355,4.57814145196103,6.57679202816641,1.00130075844677,400
"lambda[190,3]",1.38524625,0.413203344972762,0.744542413237601,1.08049965272411,1.3184991467574,1.61999168716453,2.27552265175888,1.00085147316466,400
"lambda[190,4]",1.39152275,0.442465247953502,0.706558396511188,1.08474991354799,1.33149765302084,1.67874726738422,2.37212487172625,1.00620443234445,200
"lambda[191,1]",1.0805645,0.486352140378633,0.414684989409975,0.73729997965182,0.965199813510135,1.32399886820863,2.23354737538351,1.00405546782112,270
"lambda[191,2]",2.97212,1.01105127332556,1.48259788109248,2.26949851157599,2.85249995617879,3.52499617455101,5.17259042410378,0.998492929030739,400
"lambda[191,3]",1.16664275,0.347972520012928,0.659008923939282,0.924624633722252,1.11049988743809,1.3442499302758,1.98786757232183,1.00028060245315,400
"lambda[191,4]",1.06756275,0.338663221255298,0.574774978772657,0.82129983554633,1.02849696159007,1.261,1.82774219132217,1.00348975479182,300
"lambda[192,1]",2.5490325,1.07647269286776,1.02472355103405,1.77549470985528,2.33949951912797,3.10523118117507,5.16134529471774,1.00695124749548,400
"lambda[192,2]",3.5315125,1.20460400416938,1.72134516749482,2.68074912516701,3.30299984862246,4.15724349163588,6.38802499809232,0.998544125405542,400
"lambda[192,3]",0.73744325,0.235226883500251,0.377099479395082,0.566274998344346,0.699699649849848,0.877274990383245,1.30244699448814,1.00288998889285,340
"lambda[192,4]",1.0972595,0.34186734373369,0.553372473317309,0.847074812863542,1.07249895104844,1.31424992868463,1.88727422148777,1.00604278773681,200
"lambda[193,1]",3.7244905,1.67942566700263,1.31638710119386,2.59324967451053,3.38299985220218,4.61147072433466,7.9066987942347,1.00880676531035,280
"lambda[193,2]",4.4383875,1.41884335411014,2.31087486796963,3.41248138121983,4.2,5.29923896035628,7.54415110278187,0.999701937371427,400
"lambda[193,3]",1.12970775,0.341154131689563,0.602543319876337,0.875524758935416,1.09349988568815,1.31024992846697,1.91103890443599,1.006089834886,230
"lambda[193,4]",1.3484915,0.423674969850645,0.667977485208623,1.06074991159135,1.303,1.59074946992293,2.31608784276998,1.00796597280019,170
"lambda[194,1]",4.126665,1.66003819226379,1.70697499285753,2.89749676072325,3.92149843809736,4.99399519935693,8.45602499855883,1.00337358365965,390
"lambda[194,2]",3.36687,1.11737349481599,1.69226582632714,2.53674700295774,3.214,3.95749990525917,5.81039346201348,1.00759330698848,400
"lambda[194,3]",0.82208575,0.248209586880697,0.469795797562728,0.639299788699282,0.785549985678824,0.955124716501083,1.36702499108878,1.00469959882066,240
"lambda[194,4]",1.25623325,0.409787559877081,0.619689996851978,0.958249118568291,1.20499958506217,1.49623196040986,2.20362156797255,1.02569733900964,72
"lambda[195,1]",3.3183725,1.44512201139325,1.23679936674455,2.29974309764493,3.07599983745123,4.10649990869618,7.27064886940799,1.00379441486394,280
"lambda[195,2]",0.11174855,0.0388839046521822,0.0545967462217551,0.0828999981903,0.108399953874529,0.131274935775432,0.209167078676268,1.00672729376097,400
"lambda[195,3]",1.2609155,0.393658785827139,0.673955782852458,0.973349348317597,1.20799958609264,1.46324993594488,2.18529919968856,1.00072760503337,400
"lambda[195,4]",1.27053425,0.417343693913135,0.638424827677409,0.969723814280595,1.20349989613626,1.50099900155271,2.27412486620617,1.02412251609507,68
"lambda[196,1]",2.64298,1.09942820636565,1.1111139974005,1.85174142380929,2.46049588497929,3.31599819204436,5.16408351709579,1.01097863228818,130
"lambda[196,2]",4.333285,1.47845981763316,2.19627029374613,3.23799582559948,4.08747428126465,5.14099737609243,7.90812496148701,1.00090332049153,400
"lambda[196,3]",0.976654,0.297499539872857,0.537844890041248,0.763699921407671,0.933499951794321,1.13624991751594,1.59659564456651,1.00559670975412,210
"lambda[196,4]",0.95812225,0.309601816438134,0.506867459298251,0.733899979557534,0.910599950582032,1.141,1.69117464780306,1.01791375208938,100
"lambda[197,1]",3.4113785,1.36951199132161,1.46384969949631,2.32449207915483,3.29749359362532,4.12449990909458,6.90302204325985,1.00673464740146,200
"lambda[197,2]",2.862255,0.979245635687253,1.3939249212029,2.10424781449323,2.73849995435457,3.39649988961389,5.1898619103359,1.00357509395236,400
"lambda[197,3]",0.96239,0.289361167857159,0.545709606850834,0.74907478836667,0.9268496102389,1.12399866706059,1.58230381246118,1.00426084144483,260
"lambda[197,4]",0.94490825,0.298943328561059,0.50539709253719,0.718399916450049,0.892899910404296,1.12099866349763,1.6243237383637,1.02097397317382,86
"lambda[198,1]",0.3265356,0.155871752298328,0.117962265647875,0.212074995578699,0.305649897758857,0.40227447628905,0.756884123666128,1.02985388080415,83
"lambda[198,2]",0.0007695467455,0.00093328109403014,1.55461005447998e-05,0.000187721341784207,0.000486197984364395,0.000982645853418135,0.00325639658490605,1.00176310222138,400
"lambda[198,3]",2.089489,0.571467816848187,1.23074900462432,1.693,2.00199775224649,2.40149984389092,3.439,0.999393757871467,400
"lambda[198,4]",1.10355525,0.344943724766195,0.559140160238456,0.873499570364576,1.06649894514716,1.29299884110157,1.88027421860017,1.0008716511514,400
"lambda[199,1]",0.60172675,0.285114127717301,0.211706703064204,0.40259996272983,0.545499770852381,0.744524998740864,1.31617454779292,1.02804566499235,110
"lambda[199,2]",2.78744525,1.16072657125202,1.38254712009029,2.01749981406494,2.55899980461117,3.24849896169799,6.01598714273121,1.00768299886566,220
"lambda[199,3]",1.976604,0.523136055788707,1.13798247326759,1.6067499416403,1.911,2.25449983371516,3.16728970216016,1.00076706211181,400
"lambda[199,4]",1.07347925,0.348864669806266,0.545087494407052,0.8409494599605,1.00084933931137,1.28749970888856,1.82929904458369,1.00237416047234,400
"lambda[200,1]",0.5193055,0.229675208442668,0.2057778934302,0.3536,0.472642571083054,0.62784999402787,1.06614958993338,1.02057975921616,180
"lambda[200,2]",0.00074674057125,0.00091207047637787,1.57679950373189e-05,0.000178287775344167,0.000477396973178507,0.000966360384913509,0.00318591096713851,1.00112580044342,400
"lambda[200,3]",2.1596575,0.57873621466014,1.27088101687651,1.76674867215836,2.05649945295398,2.45999939057412,3.58251247626904,0.999010099075727,400
"lambda[200,4]",1.18315025,0.361849409267731,0.637724827487694,0.931924773532455,1.14849989116238,1.37224829410914,2.07109990596214,1.00356274539765,400
"lambda[201,1]",0.62274025,0.269515574628547,0.26265736534962,0.436899965656718,0.566748392145933,0.759096668117592,1.31405819849752,1.02084981598619,150
"lambda[201,2]",0.0007082235623,0.000859374455108368,1.38442029346259e-05,0.000168568903797247,0.000438498859747663,0.000897383666243789,0.00305184752367215,1.00152084267611,400
"lambda[201,3]",2.073067,0.548574634333913,1.21975038155666,1.70274994493122,1.97599974696355,2.3587496424409,3.4073493007609,0.99868662238117,400
"lambda[201,4]",1.0409975,0.32554245655721,0.529924792267982,0.824424989764353,1.01149987642115,1.21324992274943,1.74090857976939,1.00052154890085,400
"lambda[202,1]",0.5571525,0.239506266981803,0.240674949227515,0.392123253078211,0.504099365204917,0.695774514024119,1.158,1.01316618264269,320
"lambda[202,2]",0.0008177895155,0.000982621123473843,1.76078447796777e-05,0.000199948476290425,0.000529099990549991,0.00102924264346321,0.00330623595307771,1.00153785103538,400
"lambda[202,3]",1.932518,0.515838989981334,1.14479931562749,1.5789961936925,1.85349939304009,2.217,3.08621859196116,0.998596130975435,400
"lambda[202,4]",1.25922825,0.387622940674673,0.6653089342032,0.993574976406982,1.20399833886929,1.46449974405639,2.13832404046784,1.00264665659689,400
"lambda[203,1]",0.61653625,0.274157202970831,0.252864905200018,0.420074944184242,0.558349621652957,0.748773098936982,1.22829857997466,1.01732908325656,320
"lambda[203,2]",0.0008953380845,0.00107750256732967,2.11944719841393e-05,0.000218699725316425,0.000569431822082328,0.00117174928053691,0.00393923860884176,1.00095015252029,400
"lambda[203,3]",2.20751425,0.585026206616428,1.30554694873633,1.8119991715756,2.12949947170691,2.5319976328234,3.54737422904509,0.999124115529299,400
"lambda[203,4]",1.435174,0.443269844916763,0.778772481046993,1.11724924412061,1.36299853264778,1.68624994441425,2.41639871421192,1.00466684664107,400
"lambda[204,1]",0.186670275,0.105534000292411,0.0577831546179568,0.114724926390373,0.158596847383547,0.23632385627742,0.434626776021772,1.00860234284975,400
"lambda[204,2]",3.442235,1.32592924989016,1.60794996965799,2.4962496618575,3.23999753086326,4.105,6.90915096768252,1.00532045877491,400
"lambda[204,3]",2.44076375,0.781416373313321,1.17280144500419,1.857,2.32849951685629,2.91449884279072,4.16663738502638,0.999125455157944,400
"lambda[204,4]",1.308374,0.422761447956997,0.627451303790884,1.02049963229277,1.24649989971921,1.5482499394608,2.34042350195205,1.00125429470134,400
"lambda[205,1]",0.25992405,0.149049086860108,0.069902886463454,0.153549975567377,0.229649994556934,0.324649434817633,0.653009997014986,1.0172639159875,130
"lambda[205,2]",0.0053149265035,0.00646444224491021,0.000138386192314133,0.00131798972597536,0.00342799474912083,0.00678340744443066,0.0215712485895997,1.00051061978433,400
"lambda[205,3]",2.3587575,0.70623874973185,1.23077419417955,1.82774994869807,2.3209997845756,2.76574238697552,3.82651137172829,0.999023559999728,400
"lambda[205,4]",1.73884275,0.536063680004519,0.94187687712966,1.36524662946571,1.67949813932615,2.04049981628153,3.05334921992691,1.00153434042048,400
"lambda[206,1]",1.02344975,0.475708885305745,0.389477474616386,0.663349949106534,0.916699912730442,1.26174636593693,2.16818160060958,1.00082875565034,400
"lambda[206,2]",0.004420107118,0.00531739243939717,0.000106530668850241,0.00109999863470764,0.00292198613959752,0.00560070659383705,0.0184319957798253,1.00040716875931,400
"lambda[206,3]",3.1594875,0.876833523202826,1.76124370415699,2.52924818207217,3.06849995926348,3.65749907774271,5.19579760738748,1.00010505773726,400
"lambda[206,4]",1.316838,0.410464848416358,0.681007254153583,1.019,1.25749990059642,1.53349780201685,2.25035886650722,0.99939115441469,400
"lambda[207,1]",0.204500325,0.117192183559155,0.0521952415512284,0.121699876610832,0.180649827013479,0.259524996388095,0.477549930975207,1.01977817818213,100
"lambda[207,2]",0.325448,0.123435253272215,0.159089987723233,0.239549858993052,0.295749792899336,0.390974710131672,0.590109602037345,1.0044844336054,250
"lambda[207,3]",2.5226925,0.717123167270686,1.37792492028667,1.99499924761727,2.462,2.94924996821585,4.10307930924612,0.999138260061055,400
"lambda[207,4]",1.1801895,0.375915018044942,0.615167466473385,0.913523436855948,1.12999823008711,1.37724993194604,2.02289227879176,0.999543330730043,400
"lambda[208,1]",0.424226325,0.198645741075319,0.166867375955016,0.276624833795576,0.38164973470448,0.52472421313622,0.940812496762533,1.0027455796047,400
"lambda[208,2]",3.0719975,1.19003615812203,1.50180671015093,2.24324795005642,2.86099842712295,3.57694946589609,5.66484752236571,0.99906041095951,400
"lambda[208,3]",2.5103325,0.729935075867164,1.29997499062025,2.00974995334467,2.3939924811912,2.96924921110194,4.04424969911731,1.00066762890803,400
"lambda[208,4]",1.04363675,0.344541758911052,0.517386322124897,0.827949959226818,0.980249988523336,1.21599876779766,1.82591597791719,1.00509109965571,400
"lambda[209,1]",0.3537565,0.169659903808031,0.115785314554054,0.237373855874942,0.319199749373335,0.435071028832451,0.757844461616588,1.00426760812826,400
"lambda[209,2]",4.544705,1.6822132866642,2.31891516659487,3.32324974603054,4.25499952996472,5.45074984523318,8.5085293051856,1.0109385875192,120
"lambda[209,3]",1.486351,0.513577877531465,0.705992498445918,1.13849703035133,1.39299964106241,1.76149978719378,2.59350229415118,0.999797224570673,400
"lambda[209,4]",1.32635275,0.441125346779536,0.629192498256167,1.02074990812576,1.26699842146705,1.57374946420055,2.34017474529315,1.00307783497979,400
"lambda[210,1]",1.20309925,0.531293098549051,0.482576889698942,0.823674907772879,1.08949988526847,1.45399896930782,2.54743413428559,1.00910378153111,400
"lambda[210,2]",0.008050865995,0.00890159803698098,0.000244922274630466,0.00201696338990475,0.00514297511174223,0.0107196523413069,0.0314616652298042,0.999070009246659,400
"lambda[210,3]",2.712355,0.73353902946221,1.4705219833702,2.20498908922089,2.65949995299868,3.11899807794905,4.45549749066969,1.00259700539963,370
"lambda[210,4]",1.87309925,0.60584607284722,0.954897284866209,1.46499897517603,1.73449992793312,2.222,3.21327454205658,0.998492871456959,400
"lambda[211,1]",1.09542225,0.488480812253447,0.466764232990082,0.75959873439835,0.984698166952696,1.32724992938296,2.27408717229525,1.00289184227626,400
"lambda[211,2]",0.092906725,0.0376957996440105,0.0441667453278536,0.0671749860369846,0.0868199792674474,0.1101,0.17873238528952,1.00212498786827,400
"lambda[211,3]",1.63744275,0.49157000551625,0.875169979929322,1.30049971150143,1.57399968233796,1.89,2.74937400604701,1.00182018435806,400
"lambda[211,4]",1.23196275,0.409913064549862,0.619250609655166,0.94187499900461,1.16849903722682,1.47024993624979,2.16774498394133,0.998601668608731,400
"lambda[212,1]",0.61968975,0.299526889299561,0.23901472899604,0.424795712570301,0.550948346036178,0.743774988657368,1.44852132326032,1.01888429751528,280
"lambda[212,2]",2.9085625,0.972590335648181,1.45847128089941,2.2372496226942,2.701,3.4654990266761,5.21896495549893,1.00990719286278,230
"lambda[212,3]",1.279414,0.35440361639278,0.691923230665539,1.03199854462997,1.229,1.50424993769039,2.11004997691014,1.00762872927564,400
"lambda[212,4]",1.197791,0.379494563635069,0.628663270626149,0.917049668557945,1.136,1.434,2.05439848875748,0.998699233817319,400
"lambda[213,1]",0.58358975,0.274717864695572,0.224580886319022,0.39227480626947,0.502399363056921,0.713699915962457,1.25919938304016,1.00842209076224,400
"lambda[213,2]",3.1148825,1.03676064512594,1.67891135608325,2.38924964670781,2.93749961702125,3.62399958624491,5.47979773093227,1.0012798916759,400
"lambda[213,3]",2.0445,0.554094284070047,1.14854652745414,1.68649977755806,1.94549993574916,2.33299935741813,3.37289534849958,1.00279022437013,400
"lambda[213,4]",1.55965425,0.492296297256712,0.827859788939548,1.24799879679069,1.47249991511035,1.83249979543593,2.62207495819796,0.998569142408654,400
"lambda[214,1]",0.21259505,0.106275589673257,0.0752626724532135,0.136724938243349,0.187199893162363,0.273074831920535,0.47940330890726,1.01360692211013,160
"lambda[214,2]",2.1969135,0.752164361782443,1.0932140901401,1.64924948809333,2.04449504768292,2.5929994218167,3.92714988838574,1.01675569497893,200
"lambda[214,3]",1.71813025,0.479729333785389,1.01018223255683,1.38574993233082,1.663,1.96149980888472,2.88659758080259,1.01850467101904,400
"lambda[214,4]",1.09221475,0.350200155596606,0.586869435290188,0.840749638457317,1.045,1.285,1.9124727138516,0.999807994643834,400
"lambda[215,1]",0.77289925,0.3570237299309,0.315105170696292,0.516774998185747,0.700399992861222,0.950321801234861,1.63234854451893,1.02057555010452,400
"lambda[215,2]",3.61841,1.2019371131469,1.91662356213042,2.73224831725565,3.35999270832542,4.21899964457782,6.20989652281477,1.00469026156618,260
"lambda[215,3]",1.76065825,0.464002137053174,1.0308320922014,1.44274993500491,1.70049992649221,2.02974958451306,2.9025095806372,1.01346829708129,400
"lambda[215,4]",1.52376575,0.483232011558034,0.810016693593772,1.18599873382017,1.461,1.77724994725986,2.58352293027744,0.998548472253472,400
"lambda[216,1]",0.840628,0.426273957429911,0.2986,0.557538637988061,0.761149985219733,1.02874918062594,1.84117467642756,1.02180582842894,200
"lambda[216,2]",0.147749475,0.0543034248722538,0.0757572480516122,0.109023956010069,0.139598244974641,0.174548950095906,0.280921469717719,1.00314896418498,320
"lambda[216,3]",1.85569125,0.524806150246717,1.07279926947822,1.46599589976477,1.80349826725728,2.13799929884684,2.98524959260678,1.01085537863651,400
"lambda[216,4]",1.44095375,0.464946098351053,0.741049404880797,1.12874991691898,1.35749990791897,1.66324994364574,2.4225065732054,1.00522320495096,400
"lambda[217,1]",0.5697345,0.275416565171154,0.22405313957566,0.375024436786048,0.511149117185973,0.68664602910854,1.30409985076142,1.03412901380547,98
"lambda[217,2]",3.47651,1.20331210413171,1.77629456652049,2.61374910272751,3.20999937694698,4.09049551299995,6.64022302448135,1.00550932583239,210
"lambda[217,3]",1.37343425,0.375355744847354,0.756019834481128,1.115,1.31849990519529,1.58449976343179,2.25452957522843,1.01582111931543,290
"lambda[217,4]",0.99890425,0.315701585495938,0.528827430508247,0.7903486268014,0.928149998653235,1.16624350542882,1.74802499303037,1.00776072702985,400
"lambda[218,1]",0.95295175,0.444726054110786,0.3705,0.636424986740266,0.8689,1.16524991956817,1.99206384010761,1.02759220691761,220
"lambda[218,2]",3.22844,1.10858292502371,1.735,2.43424811105686,3.00849065147293,3.82822340777272,5.88899670291661,1.00784299123368,160
"lambda[218,3]",1.04272075,0.282456802729121,0.57954418610905,0.839849638069604,1.0124998765432,1.20924992249397,1.68444767150688,1.01228942012951,360
"lambda[218,4]",1.298475,0.415722010241819,0.706107929176194,1.02274990830548,1.21699958915359,1.51749975299152,2.3250999162239,1.00448714244208,400
